checkpoint,step,direction,control,task,site,selection,num_examples,mean
best,77500,original_to_clone,opposite-number,simple,L8H0,dev_ranked,392,0.004988311504831119
best,77500,original_to_clone,opposite-number,simple,L11H0,dev_ranked,392,0.01127608211673036
best,77500,original_to_clone,opposite-number,pp_attractor,L8H3,pre_registered,296,0.09327234448613347
best,77500,original_to_clone,opposite-number,pp_attractor,L10H2,dev_ranked,296,0.009879378048149316
best,77500,original_to_clone,opposite-number,pp_attractor,L9H0,dev_ranked,296,0.009557451750781085
best,77500,original_to_clone,opposite-number,pp_attractor,L11H7,dev_ranked,296,-0.00014361014237274994
best,77500,original_to_clone,opposite-number,pp_attractor,L8H0,dev_ranked,296,0.033789657257698676
best,77500,original_to_clone,opposite-number,pp_attractor,L11H0,dev_ranked,296,0.010272863748911265
best,77500,original_to_clone,opposite-number,object_relative,L8H3,pre_registered,304,-0.007712740647165399
best,77500,original_to_clone,opposite-number,object_relative,L10H2,dev_ranked,304,0.013501811968652825
best,77500,original_to_clone,opposite-number,object_relative,L9H0,dev_ranked,304,0.009337453465712698
best,77500,original_to_clone,opposite-number,object_relative,L11H7,dev_ranked,304,-0.004279486442867078
best,77500,original_to_clone,opposite-number,object_relative,L8H0,dev_ranked,304,0.007775631390119854
best,77500,original_to_clone,opposite-number,object_relative,L11H0,dev_ranked,304,0.008417065206326936
best,77500,original_to_clone,opposite-number,subject_relative,L8H3,pre_registered,288,0.029194585151142545
best,77500,original_to_clone,opposite-number,subject_relative,L10H2,dev_ranked,288,0.007214186920060052
best,77500,original_to_clone,opposite-number,subject_relative,L9H0,dev_ranked,288,0.041247679127587214
best,77500,original_to_clone,opposite-number,subject_relative,L11H7,dev_ranked,288,-0.0016885780625873143
best,77500,original_to_clone,opposite-number,subject_relative,L8H0,dev_ranked,288,0.05580406222078535
best,77500,original_to_clone,opposite-number,subject_relative,L11H0,dev_ranked,288,0.012597961558236016
best,77500,original_to_clone,opposite-number-shuffled,pooled_distractor,L8H3,pre_registered,888,0.03991669846010638
best,77500,original_to_clone,opposite-number-shuffled,pooled_distractor,L10H2,dev_ranked,888,0.011885594677280736
best,77500,original_to_clone,opposite-number-shuffled,pooled_distractor,L9H0,dev_ranked,888,0.02158890436361502
best,77500,original_to_clone,opposite-number-shuffled,pooled_distractor,L11H7,dev_ranked,888,-0.0031334602081023893
best,77500,original_to_clone,opposite-number-shuffled,pooled_distractor,L8H0,dev_ranked,888,0.03540667703559807
best,77500,original_to_clone,opposite-number-shuffled,pooled_distractor,L11H0,dev_ranked,888,0.009497380471444345
best,77500,original_to_clone,opposite-number-shuffled,simple,L8H3,pre_registered,392,0.02295529112523916
best,77500,original_to_clone,opposite-number-shuffled,simple,L10H2,dev_ranked,392,0.008033757307091537
best,77500,original_to_clone,opposite-number-shuffled,simple,L9H0,dev_ranked,392,0.0023716043452827297
best,77500,original_to_clone,opposite-number-shuffled,simple,L11H7,dev_ranked,392,0.009153076580592565
best,77500,original_to_clone,opposite-number-shuffled,simple,L8H0,dev_ranked,392,0.00904139450618199
best,77500,original_to_clone,opposite-number-shuffled,simple,L11H0,dev_ranked,392,0.011349699935134577
best,77500,original_to_clone,opposite-number-shuffled,pp_attractor,L8H3,pre_registered,296,0.09170985221862793
best,77500,original_to_clone,opposite-number-shuffled,pp_attractor,L10H2,dev_ranked,296,0.011430769353299527
best,77500,original_to_clone,opposite-number-shuffled,pp_attractor,L9H0,dev_ranked,296,0.008879392533688931
best,77500,original_to_clone,opposite-number-shuffled,pp_attractor,L11H7,dev_ranked,296,-0.008059016756109288
best,77500,original_to_clone,opposite-number-shuffled,pp_attractor,L8H0,dev_ranked,296,0.042911864615775445
best,77500,original_to_clone,opposite-number-shuffled,pp_attractor,L11H0,dev_ranked,296,0.00976785453590187
best,77500,original_to_clone,opposite-number-shuffled,object_relative,L8H3,pre_registered,304,-0.0013216765303360788
best,77500,original_to_clone,opposite-number-shuffled,object_relative,L10H2,dev_ranked,304,0.018476141126532303
best,77500,original_to_clone,opposite-number-shuffled,object_relative,L9H0,dev_ranked,304,0.008812115380638525
best,77500,original_to_clone,opposite-number-shuffled,object_relative,L11H7,dev_ranked,304,-0.002553313970565796
best,77500,original_to_clone,opposite-number-shuffled,object_relative,L8H0,dev_ranked,304,0.004087435571770919
best,77500,original_to_clone,opposite-number-shuffled,object_relative,L11H0,dev_ranked,304,0.00958919368292156
best,77500,original_to_clone,opposite-number-shuffled,subject_relative,L8H3,pre_registered,288,0.030214241809315152
best,77500,original_to_clone,opposite-number-shuffled,subject_relative,L10H2,dev_ranked,288,0.005396366119384766
best,77500,original_to_clone,opposite-number-shuffled,subject_relative,L9H0,dev_ranked,288,0.048138068781958684
best,77500,original_to_clone,opposite-number-shuffled,subject_relative,L11H7,dev_ranked,288,0.0013165407710605198
best,77500,original_to_clone,opposite-number-shuffled,subject_relative,L8H0,dev_ranked,288,0.060752211345566645
best,77500,original_to_clone,opposite-number-shuffled,subject_relative,L11H0,dev_ranked,288,0.009122479293081496
best,77500,clone_to_original,opposite-number,pooled_distractor,L8H3,pre_registered,888,0.2358766026325054
best,77500,clone_to_original,opposite-number,pooled_distractor,L10H2,dev_ranked,888,0.009274352241206813
best,77500,clone_to_original,opposite-number,pooled_distractor,L9H0,dev_ranked,888,0.03129345017510492
best,77500,clone_to_original,opposite-number,pooled_distractor,L11H7,dev_ranked,888,0.002745150445817827
best,77500,clone_to_original,opposite-number,pooled_distractor,L8H0,dev_ranked,888,0.012528158522940971
best,77500,clone_to_original,opposite-number,pooled_distractor,L11H0,dev_ranked,888,-0.0024427427901878014
best,77500,clone_to_original,opposite-number,simple,L8H3,pre_registered,392,0.025007213865007673
best,77500,clone_to_original,opposite-number,simple,L10H2,dev_ranked,392,0.020365705295484895
best,77500,clone_to_original,opposite-number,simple,L9H0,dev_ranked,392,0.004946264685416708
best,77500,clone_to_original,opposite-number,simple,L11H7,dev_ranked,392,0.017168183715976015
best,77500,clone_to_original,opposite-number,simple,L8H0,dev_ranked,392,-0.005417591455031415
best,77500,clone_to_original,opposite-number,simple,L11H0,dev_ranked,392,-0.0020063592463123556
best,77500,clone_to_original,opposite-number,pp_attractor,L8H3,pre_registered,296,0.2404964211824778
best,77500,clone_to_original,opposite-number,pp_attractor,L10H2,dev_ranked,296,0.008959170934316274
best,77500,clone_to_original,opposite-number,pp_attractor,L9H0,dev_ranked,296,0.029419222393551388
best,77500,clone_to_original,opposite-number,pp_attractor,L11H7,dev_ranked,296,0.005681542125908104
best,77500,clone_to_original,opposite-number,pp_attractor,L8H0,dev_ranked,296,0.021237924292280868
best,77500,clone_to_original,opposite-number,pp_attractor,L11H0,dev_ranked,296,-0.003057075513375772
best,77500,clone_to_original,opposite-number,object_relative,L8H3,pre_registered,304,0.22056009738068832
best,77500,clone_to_original,opposite-number,object_relative,L10H2,dev_ranked,304,0.012907901876851133
best,77500,clone_to_original,opposite-number,object_relative,L9H0,dev_ranked,304,0.04474682870664095
best,77500,clone_to_original,opposite-number,object_relative,L11H7,dev_ranked,304,0.00020063550848709909
best,77500,clone_to_original,opposite-number,object_relative,L8H0,dev_ranked,304,-0.0027361386700680383
best,77500,clone_to_original,opposite-number,object_relative,L11H0,dev_ranked,304,-0.0013678983638161107
best,77500,clone_to_original,opposite-number,subject_relative,L8H3,pre_registered,288,0.24729587799972957
best,77500,clone_to_original,opposite-number,subject_relative,L10H2,dev_ranked,288,0.005762875080108643
best,77500,clone_to_original,opposite-number,subject_relative,L9H0,dev_ranked,288,0.019018951389524672
best,77500,clone_to_original,opposite-number,subject_relative,L11H7,dev_ranked,288,0.002413069208463033
best,77500,clone_to_original,opposite-number,subject_relative,L8H0,dev_ranked,288,0.019688768519295588
best,77500,clone_to_original,opposite-number,subject_relative,L11H0,dev_ranked,288,-0.0029459032747480604
best,77500,clone_to_original,opposite-number-shuffled,pooled_distractor,L8H3,pre_registered,888,0.23415513081593556
best,77500,clone_to_original,opposite-number-shuffled,pooled_distractor,L10H2,dev_ranked,888,0.0105620407843375
best,77500,clone_to_original,opposite-number-shuffled,pooled_distractor,L9H0,dev_ranked,888,0.03340347715326258
best,77500,clone_to_original,opposite-number-shuffled,pooled_distractor,L11H7,dev_ranked,888,0.004093610488616668
best,77500,clone_to_original,opposite-number-shuffled,pooled_distractor,L8H0,dev_ranked,888,0.011023933823044235
best,77500,clone_to_original,opposite-number-shuffled,pooled_distractor,L11H0,dev_ranked,888,-0.0019588094573837144
best,77500,clone_to_original,opposite-number-shuffled,simple,L8H3,pre_registered,392,0.027190828809932788
best,77500,clone_to_original,opposite-number-shuffled,simple,L10H2,dev_ranked,392,0.022424386472118144
best,77500,clone_to_original,opposite-number-shuffled,simple,L9H0,dev_ranked,392,0.001125998642979836
best,77500,clone_to_original,opposite-number-shuffled,simple,L11H7,dev_ranked,392,0.01793524440453977
best,77500,clone_to_original,opposite-number-shuffled,simple,L8H0,dev_ranked,392,0.0005853966790802625
best,77500,clone_to_original,opposite-number-shuffled,simple,L11H0,dev_ranked,392,-0.001696328727566466
best,77500,clone_to_original,opposite-number-shuffled,pp_attractor,L8H3,pre_registered,296,0.2357187126133893
best,77500,clone_to_original,opposite-number-shuffled,pp_attractor,L10H2,dev_ranked,296,0.006263649141466296
best,77500,clone_to_original,opposite-number-shuffled,pp_attractor,L9H0,dev_ranked,296,0.0371449799151034
best,77500,clone_to_original,opposite-number-shuffled,pp_attractor,L11H7,dev_ranked,296,0.009221819606987206
best,77500,clone_to_original,opposite-number-shuffled,pp_attractor,L8H0,dev_ranked,296,0.026632057653891074
best,77500,clone_to_original,opposite-number-shuffled,pp_attractor,L11H0,dev_ranked,296,-1.91910846813305e-05
best,77500,clone_to_original,opposite-number-shuffled,object_relative,L8H3,pre_registered,304,0.22071398088806554
best,77500,clone_to_original,opposite-number-shuffled,object_relative,L10H2,dev_ranked,304,0.01419633940646523
best,77500,clone_to_original,opposite-number-shuffled,object_relative,L9H0,dev_ranked,304,0.045415762223695456
best,77500,clone_to_original,opposite-number-shuffled,object_relative,L11H7,dev_ranked,304,-0.0012459049099370052
best,77500,clone_to_original,opposite-number-shuffled,object_relative,L8H0,dev_ranked,304,-0.008457113253442864
best,77500,clone_to_original,opposite-number-shuffled,object_relative,L11H0,dev_ranked,304,-0.002462987837038542
best,77500,clone_to_original,opposite-number-shuffled,subject_relative,L8H3,pre_registered,288,0.24673599667019314
best,77500,clone_to_original,opposite-number-shuffled,subject_relative,L10H2,dev_ranked,288,0.01114362809393141
best,77500,clone_to_original,opposite-number-shuffled,subject_relative,L9H0,dev_ranked,288,0.01687840951813592
best,77500,clone_to_original,opposite-number-shuffled,subject_relative,L11H7,dev_ranked,288,0.0044591062598758275
best,77500,clone_to_original,opposite-number-shuffled,subject_relative,L8H0,dev_ranked,288,0.01554557846652137
best,77500,clone_to_original,opposite-number-shuffled,subject_relative,L11H0,dev_ranked,288,-0.003420117828581068
